"Quartier 27","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"ECOLE MILITAIRE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","21 520","100.0","20 491","100.0","18 602","100.0","16 365","100.0","14 716","100.0","14 069","100.0","12 895","100.0","-4.4","-8.3"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","9 333","43.4","8 821","43.0","7 965","42.8","7 270","44.4","6 600","44.8","6 240","44.4","5 791","44.9","-5.5","-7.2"
". Femmes","12 187","56.6","11 670","57.0","10 637","57.2","9 095","55.6","8 116","55.2","7 829","55.6","7 104","55.1","-3.5","-9.3"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","5 312","26.3","5 025","24.5","4 538","24.4","4 245","25.9","3 640","24.6","3 428","24.4","3 111","27.4","-5.8","-9.2"
". Actifs femmes","4 784","23.7","4 829","23.6","4 495","24.2","3 760","23.0","3 160","21.4","3 141","22.3","2 928","25.8","-0.6","-6.8"
". Actifs total","10 096","50.1","9 854","48.1","9 033","48.6","8 005","48.9","6 800","46.0","6 569","46.7","6 039","53.2","-3.4","-8.1"
". Inactifs hommes","3 126","15.5","3 796","18.5","3 427","18.4","3 025","18.5","3 028","20.5","2 812","20.0","1 920","16.9","-7.1","-31.7"
". Inactifs femmes","6 944","34.4","6 841","33.4","6 142","33.0","5 335","32.6","4 956","33.5","4 688","33.3","3 399","29.9","-5.4","-27.5"
". Inactifs total","10 070","49.9","10 637","51.9","9 569","51.4","8 360","51.1","7 984","54.0","7 500","53.3","5 319","46.8","-6.1","-29.1"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","20 687","96.1","19 013","92.8","16 963","91.2","14 595","89.2","12 868","87.4","12 286","87.3","11 390","88.3","-4.5","-7.3"
". Étrangers","833","3.9","1 478","7.2","1 639","8.8","1 770","10.8","1 848","12.6","1 783","12.7","1 505","11.7","-3.5","-15.6"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 129","5.2","903","4.4","736","4.0","660","4.0","564","3.8","511","3.6","519","4.0","-9.4","1.6"
".  5 à 14 ans","2 457","11.4","2 324","11.3","1 742","9.4","1 515","9.3","1 292","8.8","1 234","8.8","1 018","7.9","-4.5","-17.5"
". 15 à 24 ans","2 677","12.4","3 259","15.9","3 550","19.1","2 715","16.6","2 440","16.6","2 380","16.9","1 998","15.5","-2.5","-16.1"
". 25 à 34 ans","3 334","15.5","3 059","14.9","2 691","14.5","2 670","16.3","2 360","16.0","2 224","15.8","2 085","16.2","-5.8","-6.3"
". 35 à 64 ans","8 199","38.1","7 929","38.7","6 756","36.3","5 880","35.9","5 360","36.4","5 101","36.3","4 733","36.7","-4.8","-7.2"
". 65 à 74 ans","1 562","7.3","1 811","8.8","1 838","9.9","1 590","9.7","1 352","9.2","1 209","8.6","1 159","9.0","-10.6","-4.1"
". 75 ans et plus","808","3.8","1 206","5.9","1 289","6.9","1 335","8.2","1 348","9.2","1 410","10.0","1 383","10.7","4.6","-1.9"
