"Quartier 26","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"INVALIDES","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","4 560","100.0","4 737","100.0","4 411","100.0","4 350","100.0","4 376","100.0","4 434","100.0","4 144","100.0","1.3","-6.5"
"Résidences principales","-","","4 426","93.4","4 155","94.2","3 900","89.7","3 712","84.8","3 426","77.3","3 061","73.9","-7.7","-10.7"
"Logements vacants (1)","-","","61","1.3","85","1.9","210","4.8","340","7.8","465","10.5","477","11.5","36.8","2.6"
"Résidences secondaires","-","","250","5.3","171","3.9","240","5.5","324","7.4","190","4.3","345","8.3","-41.4","81.6"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","353","8.0","261","6.3","","-26.1"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","4 426","100.0","4 155","100.0","3 900","100.0","3 712","100.0","3 426","100.0","3 061","100.0","-7.7","-10.7"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","3 997","90.3","3 141","75.6","3 280","84.1","3 220","86.7","2 876","83.9","2 531","82.7","-10.7","-12.0"
". 1915 à 1948","0","","294","6.6","911","21.9","460","11.8","208","5.6","220","6.4","241","7.9","5.8","9.5"
". 1949 à 1981","0","","135","3.1","103","2.5","160","4.1","284","7.7","299","8.7","265","8.7","5.3","-11.4"
". 1982 à 1989","-","","-","","-","","-","","-","","31","0.9","17","0.6","","-45.2"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","7","0.2","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","536","14.4","311","9.1","107","3.5","-42.0","-65.6"
". sans WC ou sans douche","-","","-","","-","","-","","488","13.1","299","8.7","216","7.1","-38.7","-27.8"
"Total sans confort","-","","-","","-","","-","","1 024","27.6","610","17.8","323","10.6","-40.4","-47.0"
". WC et douche, sans chauffage central","-","","-","","-","","-","","476","12.8","346","10.1","137","4.5","-27.3","-60.4"
". WC et douche, avec chauffage central","-","","-","","-","","-","","2 212","59.6","2 470","72.1","2 601","85.0","11.7","5.3"
"Total confort","-","","-","","-","","-","","2 688","72.4","2 816","82.2","2 738","89.4","4.8","-2.8"
"Avec WC intérieurs","2 723","","2 620","59.2","2 509","60.4","2 655","68.1","2 820","76.0","2 869","83.7","2 769","90.5","1.7","-3.5"
"Avec baignoire ou douche","1 774","","2 067","46.7","2 358","56.8","2 750","70.5","3 044","82.0","3 062","89.4","2 923","95.5","0.6","-4.5"
