"Quartier 27","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"ECOLE MILITAIRE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","7 702","100.0","8 007","100.0","8 125","100.0","7 980","100.0","8 084","100.0","8 276","100.0","7 954","100.0","2.4","-3.9"
"Résidences principales","-","","7 749","96.8","7 658","94.3","7 265","91.0","7 124","88.1","6 925","83.7","6 623","83.3","-2.8","-4.4"
"Logements vacants (1)","-","","69","0.9","185","2.3","460","5.8","456","5.6","552","6.7","635","8.0","21.1","15.0"
"Résidences secondaires","-","","189","2.4","282","3.5","255","3.2","504","6.2","246","3.0","315","4.0","-51.2","28.0"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","553","6.7","381","4.8","","-31.1"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","7 749","100.0","7 658","100.0","7 265","100.0","7 124","100.0","6 925","100.0","6 623","100.0","-2.8","-4.4"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","5 893","76.0","5 565","72.7","4 445","61.2","4 488","63.0","4 472","64.6","4 147","62.6","-0.4","-7.3"
". 1915 à 1948","0","","1 537","19.8","1 533","20.0","2 010","27.7","1 380","19.4","1 240","17.9","1 194","18.0","-10.1","-3.7"
". 1949 à 1981","0","","319","4.1","560","7.3","810","11.1","1 256","17.6","1 181","17.1","1 197","18.1","-6.0","1.4"
". 1982 à 1989","-","","-","","-","","-","","-","","32","0.5","35","0.5","","9.4"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","50","0.8","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","708","9.9","603","8.7","293","4.4","-14.8","-51.4"
". sans WC ou sans douche","-","","-","","-","","-","","920","12.9","612","8.8","510","7.7","-33.5","-16.7"
"Total sans confort","-","","-","","-","","-","","1 628","22.9","1 215","17.5","803","12.1","-25.4","-33.9"
". WC et douche, sans chauffage central","-","","-","","-","","-","","888","12.5","589","8.5","247","3.7","-33.7","-58.1"
". WC et douche, avec chauffage central","-","","-","","-","","-","","4 608","64.7","5 121","73.9","5 573","84.1","11.1","8.8"
"Total confort","-","","-","","-","","-","","5 496","77.1","5 710","82.5","5 820","87.9","3.9","1.9"
"Avec WC intérieurs","4 891","","4 911","63.4","5 045","65.9","5 535","76.2","5 840","82.0","5 936","85.7","5 910","89.2","1.6","-0.4"
"Avec baignoire ou douche","2 914","","3 578","46.2","4 343","56.7","5 425","74.7","6 076","85.3","6 096","88.0","6 240","94.2","0.3","2.4"
