"9ème   arrondissement","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","101 930","100.0","94 182","100.0","84 892","100.0","70 180","100.0","64 560","100.0","57 598","100.0","55 783","100.0","-10.8","-3.2"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","44 095","43.3","41 563","44.1","37 911","44.7","32 490","46.3","31 076","48.1","27 142","47.1","26 714","47.9","-12.7","-1.6"
". Femmes","57 835","56.7","52 619","55.9","46 981","55.3","37 690","53.7","33 484","51.9","30 456","52.9","29 069","52.1","-9.0","-4.6"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","30 911","30.4","26 720","28.4","23 528","27.7","20 130","28.7","19 084","29.5","16 440","28.5","16 248","33.4","-13.9","-1.2"
". Actifs femmes","27 275","26.8","25 062","26.6","21 858","25.7","17 165","24.5","15 416","23.8","14 934","25.9","15 231","31.3","-3.1","2.0"
". Actifs total","58 186","57.2","51 782","55.0","45 386","53.5","37 295","53.1","34 500","53.3","31 374","54.5","31 479","64.8","-9.1","0.3"
". Inactifs hommes","13 124","12.9","14 843","15.8","14 383","16.9","12 360","17.6","12 144","18.8","10 702","18.6","6 812","14.0","-11.9","-36.3"
". Inactifs femmes","30 483","29.9","27 557","29.3","25 123","29.6","20 525","29.2","18 068","27.9","15 522","26.9","10 317","21.2","-14.1","-33.5"
". Inactifs total","43 607","42.8","42 400","45.0","39 506","46.5","32 885","46.9","30 212","46.7","26 224","45.5","17 129","35.2","-13.2","-34.7"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","95 131","93.3","86 553","91.9","75 727","89.2","60 010","85.5","53 496","82.9","48 672","84.5","48 816","87.5","-9.0","0.3"
". Étrangers","6 799","6.7","7 629","8.1","9 165","10.8","10 170","14.5","11 064","17.1","8 926","15.5","6 967","12.5","-19.3","-21.9"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","4 994","4.9","3 587","3.8","3 293","3.9","2 720","3.9","2 388","3.7","2 661","4.6","2 468","4.4","11.4","-7.3"
".  5 à 14 ans","9 361","9.2","8 672","9.2","6 702","7.9","5 415","7.7","5 164","8.0","4 941","8.6","4 707","8.4","-4.3","-4.7"
". 15 à 24 ans","11 276","11.1","12 499","13.3","13 892","16.4","9 710","13.8","8 528","13.2","7 611","13.2","6 709","12.0","-10.8","-11.9"
". 25 à 34 ans","17 219","16.9","13 988","14.9","12 300","14.5","12 255","17.5","12 048","18.7","11 357","19.7","12 387","22.2","-5.7","9.1"
". 35 à 64 ans","46 226","45.4","40 886","43.4","33 635","39.6","25 555","36.4","23 868","37.0","21 622","37.5","21 411","38.4","-9.4","-1.0"
". 65 à 74 ans","8 762","8.6","9 373","10.0","9 455","11.1","8 565","12.2","6 300","9.8","4 169","7.2","3 910","7.0","-33.8","-6.2"
". 75 ans et plus","3 955","3.9","5 177","5.5","5 615","6.6","5 960","8.5","6 264","9.7","5 237","9.1","4 191","7.5","-16.4","-20.0"
