"Quartier 48","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"QUINZE VINGTS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","19 102","100.0","19 222","100.0","18 398","100.0","17 650","100.0","17 852","100.0","16 292","100.0","16 471","100.0","-8.7","1.1"
"Résidences principales","-","","18 658","97.1","17 496","95.1","15 440","87.5","15 456","86.6","13 580","83.4","13 853","84.1","-12.1","2.0"
"Logements vacants (1)","-","","241","1.3","505","2.7","1 670","9.5","1 752","9.8","1 648","10.1","1 757","10.7","-5.9","6.6"
"Résidences secondaires","-","","323","1.7","397","2.2","540","3.1","644","3.6","225","1.4","458","2.8","-65.1","103.6"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","839","5.1","403","2.4","","-52.0"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","18 658","100.0","17 496","100.0","15 440","100.0","15 456","100.0","13 580","100.0","13 853","100.0","-12.1","2.0"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","16 563","88.8","15 143","86.6","11 120","72.0","9 820","63.5","9 733","71.7","9 010","65.0","-0.9","-7.4"
". 1915 à 1948","0","","1 573","8.4","1 618","9.2","3 100","20.1","3 108","20.1","1 624","12.0","1 673","12.1","-47.7","3.0"
". 1949 à 1981","0","","522","2.8","735","4.2","1 220","7.9","2 528","16.4","1 911","14.1","1 995","14.4","-24.4","4.4"
". 1982 à 1989","-","","-","","-","","-","","-","","312","2.3","356","2.6","","14.1"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","819","5.9","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","3 928","25.4","1 711","12.6","622","4.5","-56.4","-63.6"
". sans WC ou sans douche","-","","-","","-","","-","","2 640","17.1","1 537","11.3","1 017","7.3","-41.8","-33.8"
"Total sans confort","-","","-","","-","","-","","6 568","42.5","3 248","23.9","1 639","11.8","-50.5","-49.5"
". WC et douche, sans chauffage central","-","","-","","-","","-","","3 084","20.0","2 332","17.2","997","7.2","-24.4","-57.2"
". WC et douche, avec chauffage central","-","","-","","-","","-","","5 804","37.6","8 000","58.9","11 217","81.0","37.8","40.2"
"Total confort","-","","-","","-","","-","","8 888","57.5","10 332","76.1","12 214","88.2","16.2","18.2"
"Avec WC intérieurs","7 481","","7 620","40.8","7 724","44.1","8 825","57.2","10 312","66.7","11 056","81.4","12 577","90.8","7.2","13.8"
"Avec baignoire ou douche","2 538","","4 243","22.7","5 492","31.4","7 840","50.8","10 124","65.5","11 145","82.1","12 868","92.9","10.1","15.5"
