"Quartier 46","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"PICPUS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","66 833","100.0","69 710","100.0","69 650","100.0","64 615","100.0","66 472","100.0","61 988","100.0","62 947","100.0","-6.7","1.5"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","30 056","45.0","32 057","46.0","31 984","45.9","29 690","45.9","30 372","45.7","28 065","45.3","28 587","45.4","-7.6","1.9"
". Femmes","36 777","55.0","37 653","54.0","37 666","54.1","34 925","54.1","36 100","54.3","33 923","54.7","34 360","54.6","-6.0","1.3"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","20 405","31.4","20 320","29.1","20 077","28.8","18 090","28.0","18 136","27.2","16 517","26.6","16 385","29.7","-8.9","-0.8"
". Actifs femmes","15 328","23.6","16 262","23.3","16 215","23.3","16 495","25.5","16 880","25.3","16 549","26.7","16 934","30.7","-2.0","2.3"
". Actifs total","35 733","55.0","36 582","52.5","36 292","52.1","34 585","53.5","35 016","52.5","33 066","53.3","33 319","60.4","-5.6","0.8"
". Inactifs hommes","9 005","13.9","11 737","16.8","11 907","17.1","11 600","18.0","12 512","18.7","11 548","18.6","8 221","14.9","-7.7","-28.8"
". Inactifs femmes","20 228","31.1","21 391","30.7","21 451","30.8","18 430","28.5","19 220","28.8","17 374","28.0","13 659","24.7","-9.6","-21.4"
". Inactifs total","29 233","45.0","33 128","47.5","33 358","47.9","30 030","46.5","31 732","47.5","28 922","46.7","21 880","39.6","-8.9","-24.3"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","64 505","96.5","66 311","95.1","64 870","93.1","58 795","91.0","59 360","89.3","55 674","89.8","56 970","90.5","-6.2","2.3"
". Étrangers","2 328","3.5","3 399","4.9","4 780","6.9","5 820","9.0","7 112","10.7","6 314","10.2","5 894","9.4","-11.2","-6.7"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","3 808","5.7","3 648","5.2","3 351","4.8","2 955","4.6","2 944","4.4","2 621","4.2","2 746","4.4","-11.0","4.8"
".  5 à 14 ans","7 313","10.9","7 981","11.4","7 065","10.1","5 700","8.8","5 588","8.4","4 879","7.9","5 002","7.9","-12.7","2.5"
". 15 à 24 ans","7 266","10.9","8 759","12.6","10 887","15.6","9 225","14.3","9 240","13.9","7 696","12.4","7 017","11.1","-16.7","-8.8"
". 25 à 34 ans","10 627","15.9","10 764","15.4","9 919","14.2","11 985","18.5","13 248","19.9","12 159","19.6","13 139","20.9","-8.2","8.1"
". 35 à 64 ans","29 084","43.5","28 917","41.5","27 511","39.5","23 405","36.2","23 968","36.1","23 358","37.7","23 503","37.3","-2.5","0.6"
". 65 à 74 ans","4 839","7.2","6 131","8.8","6 668","9.6","6 605","10.2","5 668","8.5","5 279","8.5","5 459","8.7","-6.9","3.4"
". 75 ans et plus","2 029","3.0","3 510","5.0","4 249","6.1","4 740","7.3","5 816","8.7","5 996","9.7","6 081","9.7","3.1","1.4"
