"Quartier 48","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"QUINZE VINGTS","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","44 408","100.0","43 724","100.0","39 561","100.0","31 455","100.0","29 476","100.0","25 807","100.0","25 752","100.0","-12.4","-0.2"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","20 894","47.1","21 150","48.4","19 277","48.7","15 500","49.3","14 512","49.2","12 233","47.4","12 379","48.1","-15.7","1.2"
". Femmes","23 514","52.9","22 574","51.6","20 284","51.3","15 955","50.7","14 964","50.8","13 574","52.6","13 373","51.9","-9.3","-1.5"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","14 541","32.8","13 604","31.1","12 279","31.0","9 610","30.6","8 816","29.8","7 389","28.6","7 402","32.8","-16.2","0.2"
". Actifs femmes","10 322","23.3","10 257","23.5","9 100","23.0","7 125","22.7","6 680","22.6","6 637","25.7","7 077","31.3","-0.6","6.6"
". Actifs total","24 863","56.0","23 861","54.6","21 379","54.0","16 735","53.2","15 496","52.5","14 026","54.3","14 479","64.1","-9.5","3.2"
". Inactifs hommes","6 353","14.3","7 546","17.3","6 998","17.7","5 890","18.7","5 756","19.5","4 844","18.8","3 363","14.9","-15.8","-30.6"
". Inactifs femmes","13 172","29.7","12 317","28.2","11 184","28.3","8 830","28.1","8 284","28.0","6 937","26.9","4 740","21.0","-16.3","-31.7"
". Inactifs total","19 525","44.0","19 863","45.4","18 182","46.0","14 720","46.8","14 040","47.5","11 781","45.7","8 103","35.9","-16.1","-31.2"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","42 432","95.6","39 994","91.5","34 895","88.2","26 290","83.6","23 200","78.7","21 109","81.8","22 067","85.7","-9.0","4.5"
". Étrangers","1 976","4.4","3 730","8.5","4 666","11.8","5 165","16.4","6 276","21.3","4 698","18.2","3 685","14.3","-25.1","-21.6"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","2 624","5.9","2 226","5.1","1 804","4.6","1 295","4.1","1 200","4.1","1 193","4.6","1 105","4.3","-0.6","-7.4"
".  5 à 14 ans","4 556","10.3","4 702","10.8","3 630","9.2","2 660","8.5","2 272","7.7","2 127","8.2","2 065","8.0","-6.4","-2.9"
". 15 à 24 ans","5 291","11.9","6 011","13.7","6 549","16.6","4 630","14.7","4 160","14.1","3 527","13.7","3 157","12.3","-15.2","-10.5"
". 25 à 34 ans","7 833","17.6","7 011","16.0","6 086","15.4","5 570","17.7","6 216","21.1","5 376","20.8","5 987","23.2","-13.5","11.4"
". 35 à 64 ans","19 438","43.8","18 202","41.6","15 389","38.9","11 480","36.5","10 564","35.8","9 544","37.0","9 796","38.0","-9.7","2.6"
". 65 à 74 ans","3 229","7.3","3 705","8.5","3 924","9.9","3 540","11.3","2 496","8.5","1 866","7.2","1 760","6.8","-25.2","-5.7"
". 75 ans et plus","1 417","3.2","1 867","4.3","2 179","5.5","2 280","7.2","2 568","8.7","2 174","8.4","1 882","7.3","-15.3","-13.4"
