"2ème   arrondissement","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","43 701","100.0","40 959","100.0","35 593","100.0","26 225","100.0","21 368","100.0","20 742","100.0","19 640","100.0","-2.9","-5.3"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","19 998","45.8","19 462","47.5","17 115","48.1","12 840","49.0","10 112","47.3","10 302","49.7","10 017","51.0","1.9","-2.8"
". Femmes","23 703","54.2","21 497","52.5","18 478","51.9","13 385","51.0","11 256","52.7","10 440","50.3","9 623","49.0","-7.2","-7.8"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","14 637","33.5","13 228","32.3","11 498","32.3","8 265","31.5","6 124","28.6","6 655","32.1","6 626","38.1","8.7","-0.4"
". Actifs femmes","12 198","27.9","10 997","26.8","9 265","26.0","6 730","25.7","5 056","23.6","5 350","25.8","5 306","30.5","5.8","-0.8"
". Actifs total","26 835","61.4","24 225","59.1","20 763","58.3","14 995","57.2","11 180","52.2","12 005","57.9","11 932","68.6","7.4","-0.6"
". Inactifs hommes","5 359","12.3","6 234","15.2","5 617","15.8","4 575","17.4","4 040","18.9","3 647","17.6","2 287","13.1","-9.7","-37.3"
". Inactifs femmes","11 490","26.3","10 500","25.6","9 213","25.9","6 655","25.4","6 200","28.9","5 090","24.5","3 174","18.2","-17.9","-37.6"
". Inactifs total","16 849","38.6","16 734","40.9","14 830","41.7","11 230","42.8","10 240","47.8","8 737","42.1","5 461","31.4","-14.7","-37.5"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","40 811","93.4","36 933","90.2","29 917","84.1","20 365","77.7","16 312","76.3","15 582","75.1","15 422","78.5","-4.5","-1.0"
". Étrangers","2 890","6.6","4 026","9.8","5 676","15.9","5 860","22.3","5 056","23.7","5 160","24.9","4 218","21.5","2.1","-18.3"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","2 405","5.5","1 868","4.6","1 691","4.8","1 060","4.0","680","3.2","876","4.2","834","4.2","28.8","-4.8"
".  5 à 14 ans","3 943","9.0","3 865","9.4","3 012","8.5","1 990","7.6","1 792","8.4","1 447","7.0","1 413","7.2","-19.3","-2.3"
". 15 à 24 ans","4 941","11.3","5 309","13.0","5 512","15.5","3 630","13.8","2 984","14.0","2 884","13.9","2 261","11.5","-3.4","-21.6"
". 25 à 34 ans","7 936","18.2","6 899","16.8","5 856","16.5","4 925","18.8","4 212","19.7","4 762","23.0","5 237","26.7","13.1","10.0"
". 35 à 64 ans","19 758","45.2","17 655","43.1","14 112","39.6","9 795","37.3","7 588","35.5","7 904","38.1","7 613","38.8","4.2","-3.7"
". 65 à 74 ans","3 439","7.9","3 672","9.0","3 570","10.0","3 030","11.6","2 068","9.7","1 296","6.2","1 169","6.0","-37.3","-9.8"
". 75 ans et plus","1 262","2.9","1 691","4.1","1 840","5.2","1 795","6.8","2 044","9.6","1 573","7.6","1 113","5.7","-23.0","-29.2"
