"Quartier 8","1954","","1962","","1968","","1975","","1982","","1990","","1999","","","évolution en %"
"BONNE NOUVELLE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"POPULATION TOTALE","21 379","100.0","20 151","100.0","17 551","100.0","12 510","100.0","10 276","100.0","9 864","100.0","9 595","100.0","-4.0","-2.7"
"POPULATION PAR SEXE","","","","","","","","","","","","","","","",""
". Hommes","10 068","47.1","9 956","49.4","8 711","49.6","6 415","51.3","4 948","48.2","5 034","51.0","5 020","52.3","1.7","-0.3"
". Femmes","11 311","52.9","10 195","50.6","8 840","50.4","6 095","48.7","5 328","51.8","4 830","49.0","4 575","47.7","-9.3","-5.3"
"ACTIVITÉ","","","","","","","","","","","","","","","",""
". Actifs hommes","7 336","34.3","6 773","33.6","5 910","33.7","4 155","33.2","3 036","29.5","3 319","33.6","3 319","39.1","9.3","0.0"
". Actifs femmes","5 742","26.9","5 187","25.7","4 330","24.7","2 975","23.8","2 344","22.8","2 432","24.7","2 520","29.7","3.8","3.6"
". Actifs total","13 078","61.2","11 960","59.4","10 240","58.3","7 130","57.0","5 380","52.3","5 751","58.3","5 839","68.8","6.9","1.5"
". Inactifs hommes","2 731","12.8","3 183","15.8","2 801","16.0","2 260","18.1","1 928","18.7","1 715","17.4","1 154","13.6","-11.0","-32.7"
". Inactifs femmes","5 565","26.0","5 008","24.9","4 510","25.7","3 120","24.9","2 984","29.0","2 398","24.3","1 490","17.6","-19.6","-37.9"
". Inactifs total","8 296","38.8","8 191","40.6","7 311","41.7","5 380","43.0","4 912","47.7","4 113","41.7","2 644","31.2","-16.3","-35.7"
"NATIONALITÉ","","","","","","","","","","","","","","","",""
". Français","19 898","93.1","17 954","89.1","14 167","80.7","9 170","73.3","7 520","73.2","6 921","70.2","7 074","73.7","-8.0","2.2"
". Étrangers","1 481","6.9","2 197","10.9","3 384","19.3","3 340","26.7","2 756","26.8","2 943","29.8","2 511","26.2","6.8","-14.7"
"TRANCHES D'ÂGE","","","","","","","","","","","","","","","",""
".  0 à 4  ans","1 239","5.8","961","4.8","859","4.9","495","4.0","300","2.9","422","4.3","412","4.3","40.7","-2.4"
".  5 à 14 ans","1 931","9.0","1 898","9.4","1 541","8.8","955","7.6","836","8.1","671","6.8","700","7.3","-19.7","4.3"
". 15 à 24 ans","2 501","11.7","2 639","13.1","2 669","15.2","1 780","14.2","1 376","13.4","1 339","13.6","1 153","12.0","-2.7","-13.9"
". 25 à 34 ans","4 109","19.2","3 574","17.7","3 077","17.5","2 345","18.7","2 168","21.1","2 479","25.1","2 623","27.3","14.3","5.8"
". 35 à 64 ans","9 529","44.6","8 607","42.7","6 907","39.4","4 705","37.6","3 644","35.5","3 691","37.4","3 682","38.4","1.3","-0.2"
". 65 à 74 ans","1 496","7.0","1 703","8.5","1 669","9.5","1 445","11.6","996","9.7","566","5.7","564","5.9","-43.2","-0.4"
". 75 ans et plus","569","2.7","769","3.8","829","4.7","785","6.3","956","9.3","696","7.1","461","4.8","-27.2","-33.8"
