"Quartier 44","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"SAINTE MARGUERITE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","20 999","100.0","21 326","100.0","20 753","100.0","22 625","100.0","22 084","100.0","22 707","100.0","23 253","100.0","2.8","2.4"
"Résidences principales","-","","20 585","96.5","19 541","94.2","19 745","87.3","18 772","85.0","19 619","86.4","19 870","85.5","4.5","1.3"
"Logements vacants (1)","-","","301","1.4","778","3.7","2 400","10.6","2 660","12.0","1 734","7.6","2 388","10.3","-34.8","37.7"
"Résidences secondaires","-","","440","2.1","434","2.1","480","2.1","652","3.0","377","1.7","469","2.0","-42.2","24.4"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","977","4.3","526","2.3","","-46.2"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","20 585","100.0","19 541","100.0","19 745","100.0","18 772","100.0","19 619","100.0","19 870","100.0","4.5","1.3"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","18 262","88.7","15 819","81.0","12 435","63.0","10 876","57.9","11 426","58.2","10 281","51.7","5.1","-10.0"
". 1915 à 1948","0","","1 710","8.3","2 302","11.8","2 705","13.7","2 468","13.1","2 041","10.4","2 520","12.7","-17.3","23.5"
". 1949 à 1981","0","","613","3.0","1 420","7.3","4 605","23.3","5 428","28.9","5 389","27.5","5 395","27.2","-0.7","0.1"
". 1982 à 1989","-","","-","","-","","-","","-","","763","3.9","740","3.7","","-3.0"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","934","4.7","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","3 472","18.5","1 838","9.4","761","3.8","-47.1","-58.6"
". sans WC ou sans douche","-","","-","","-","","-","","3 228","17.2","1 972","10.1","1 304","6.6","-38.9","-33.9"
"Total sans confort","-","","-","","-","","-","","6 700","35.7","3 810","19.4","2 065","10.4","-43.1","-45.8"
". WC et douche, sans chauffage central","-","","-","","-","","-","","3 524","18.8","3 516","17.9","1 424","7.2","-0.2","-59.5"
". WC et douche, avec chauffage central","-","","-","","-","","-","","8 548","45.5","12 293","62.7","16 381","82.4","43.8","33.3"
"Total confort","-","","-","","-","","-","","12 072","64.3","15 809","80.6","17 805","89.6","31.0","12.6"
"Avec WC intérieurs","8 529","","8 697","42.2","9 411","48.2","12 955","65.6","13 896","74.0","16 810","85.7","18 242","91.8","21.0","8.5"
"Avec baignoire ou douche","1 831","","3 774","18.3","6 190","31.7","11 470","58.1","13 496","71.9","16 780","85.5","18 672","94.0","24.3","11.3"
