"Quartier 43","1954","","1962","","1968","","1975","","1982","","1990","","1999","","évolution en %",""
"ROQUETTE","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","effectif","%","1982-1990","1990-1999"
"PARC DE LOGEMENTS","","","","","","","","","","","","","","","",""
"Total :","29 085","100.0","28 485","100.0","28 312","100.0","28 840","100.0","29 748","100.0","30 403","100.0","31 642","100.0","2.2","4.1"
"Résidences principales","-","","27 681","97.2","26 464","93.5","25 310","87.8","24 656","82.9","26 113","85.9","26 761","84.6","5.9","2.5"
"Logements vacants (1)","-","","346","1.2","1 239","4.4","2 815","9.8","3 992","13.4","2 555","8.4","3 474","11.0","-36.0","36.0"
"Résidences secondaires","-","","458","1.6","609","2.2","715","2.5","1 100","3.7","474","1.6","597","1.9","-56.9","25.9"
"Logements occasionnels (2)","-","","-","","-","","-","","-","","1 261","4.1","810","2.6","","-35.8"
"Autres","-","","-","","-","","-","","-","","-","","-","","",""
"RÉSIDENCES PRINCIPALES","-","","27 681","100.0","26 464","100.0","25 310","100.0","24 656","100.0","26 113","100.0","26 761","100.0","5.9","2.5"
"EPOQUE D'ACHEVEMENT","","","","","","","","","","","","","","","",""
". Avant 1915","0","","24 476","88.4","21 710","82.0","17 185","67.9","13 388","54.3","15 209","58.2","13 976","52.2","13.6","-8.1"
". 1915 à 1948","0","","2 772","10.0","3 744","14.1","4 850","19.2","5 220","21.2","3 943","15.1","3 634","13.6","-24.5","-7.8"
". 1949 à 1981","0","","433","1.6","1 010","3.8","3 275","12.9","6 048","24.5","5 733","22.0","6 136","22.9","-5.2","7.0"
". 1982 à 1989","-","","-","","-","","-","","-","","1 228","4.7","948","3.5","","-22.8"
". 1990 à 1999","-","","-","","-","","-","","-","","-","","2 067","7.7","",""
". Non déterminée","0","","-","","-","","-","","-","","-","","-","","",""
"CONFORT","","","","","","","","","","","","","","","",""
". ni WC ni douche","-","","-","","-","","-","","5 236","21.2","3 137","12.0","1 287","4.8","-40.1","-59.0"
". sans WC ou sans douche","-","","-","","-","","-","","4 648","18.9","2 910","11.1","1 885","7.0","-37.4","-35.2"
"Total sans confort","-","","-","","-","","-","","9 884","40.1","6 047","23.2","3 172","11.9","-38.8","-47.5"
". WC et douche, sans chauffage central","-","","-","","-","","-","","5 228","21.2","5 115","19.6","2 190","8.2","-2.2","-57.2"
". WC et douche, avec chauffage central","-","","-","","-","","-","","9 544","38.7","14 951","57.3","21 399","80.0","56.7","43.1"
"Total confort","-","","-","","-","","-","","14 772","59.9","20 066","76.8","23 589","88.1","35.8","17.6"
"Avec WC intérieurs","9 623","","9 681","35.0","10 154","38.4","14 015","55.4","17 136","69.5","21 519","82.4","24 221","90.5","25.6","12.6"
"Avec baignoire ou douche","2 048","","4 036","14.6","6 556","24.8","12 315","48.7","17 068","69.2","21 523","82.4","24 842","92.8","26.1","15.4"
